RUN	LogInSimulation	loginsimulation	1556555098655	 	3.1.1
REQUEST	47		request_8	1556555101482	1556555102981	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	49		request_6	1556555101513	1556555102992	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	44		request_5	1556555101990	1556555102992	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	85		request_6	1556555101664	1556555102992	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	98		request_7	1556555101654	1556555102993	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	98		request_8	1556555101654	1556555103009	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	51		request_3	1556555101465	1556555102993	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	94		request_6	1556555101486	1556555102993	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	16		request_3	1556555101433	1556555102996	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	55		request_3	1556555101492	1556555102996	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	1		request_4	1556555101668	1556555103008	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	85		request_3	1556555101664	1556555103010	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	44		request_3	1556555101990	1556555103010	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	51		request_4	1556555101465	1556555103012	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	10		request_3	1556555101666	1556555103012	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	55		request_4	1556555101498	1556555103013	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	16		request_4	1556555101433	1556555103013	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	94		request_8	1556555101486	1556555103013	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	49		request_3	1556555101512	1556555103025	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	85		request_5	1556555101664	1556555103026	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	44		request_4	1556555101990	1556555103028	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	51		request_5	1556555101465	1556555103029	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	10		request_4	1556555101667	1556555103029	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	55		request_5	1556555101498	1556555103030	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	16		request_5	1556555101434	1556555103030	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	6		request_7	1556555101490	1556555103031	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	14		bootstrap.min.css	1556555101984	1556555103049	OK	 
REQUEST	30		bootstrap.min.css	1556555101971	1556555103050	OK	 
REQUEST	44		request_6	1556555101991	1556555103044	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	78		bootstrap.min.css	1556555101456	1556555103053	OK	 
REQUEST	44		request_7	1556555101991	1556555103053	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	38		solid.css	1556555101157	1556555103055	OK	 
REQUEST	54		solid.css	1556555101446	1556555103056	OK	 
REQUEST	51		request_6	1556555101466	1556555103044	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	46		request_2	1556555101655	1556555103057	OK	 
REQUEST	78		solid.css	1556555101456	1556555103058	OK	 
REQUEST	46		request_1	1556555101657	1556555103059	OK	 
REQUEST	70		solid.css	1556555101468	1556555103059	OK	 
REQUEST	55		request_6	1556555101499	1556555103045	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	62		request_2	1556555101477	1556555103060	OK	 
REQUEST	62		solid.css	1556555101480	1556555103061	OK	 
REQUEST	86		request_1	1556555101483	1556555103062	OK	 
REQUEST	86		solid.css	1556555101483	1556555103062	OK	 
REQUEST	94		request_1	1556555101487	1556555103062	OK	 
REQUEST	94		solid.css	1556555101487	1556555103063	OK	 
REQUEST	6		request_1	1556555101509	1556555103063	OK	 
REQUEST	6		solid.css	1556555101510	1556555103063	OK	 
REQUEST	97		request_8	1556555101507	1556555103043	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	22		request_2	1556555101652	1556555103064	OK	 
REQUEST	85		request_7	1556555101664	1556555103043	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	10		request_5	1556555101667	1556555103045	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	16		request_6	1556555101434	1556555103046	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	44		request_8	1556555101991	1556555103055	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	51		request_7	1556555101466	1556555103058	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	55		request_7	1556555101499	1556555103060	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	97		request_6	1556555101507	1556555103064	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	14		request_7	1556555101983	1556555103064	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	93		request_5	1556555101655	1556555103065	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	10		request_6	1556555101667	1556555103068	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	16		request_7	1556555101434	1556555103069	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	12		request_3	1556555101993	1556555103075	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	51		request_8	1556555101466	1556555103076	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	55		request_8	1556555101499	1556555103077	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	73		request_8	1556555101496	1556555103079	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	14		request_8	1556555101984	1556555103079	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	69		request_7	1556555101661	1556555103080	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	10		request_7	1556555101667	1556555103084	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	16		request_8	1556555101435	1556555103086	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	14		request_6	1556555101983	1556555103096	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	40		bootstrap.min.css	1556555101447	1556555103103	OK	 
REQUEST	48		bootstrap.min.css	1556555101154	1556555103104	OK	 
REQUEST	96		solid.css	1556555101499	1556555103105	OK	 
REQUEST	48		solid.css	1556555101155	1556555103105	OK	 
REQUEST	8		solid.css	1556555101166	1556555103105	OK	 
REQUEST	24		solid.css	1556555101443	1556555103106	OK	 
REQUEST	80		solid.css	1556555101226	1556555103106	OK	 
REQUEST	97		request_4	1556555101506	1556555103096	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	32		solid.css	1556555101174	1556555103107	OK	 
REQUEST	56		solid.css	1556555101185	1556555103107	OK	 
REQUEST	96		request_2	1556555101492	1556555103108	OK	 
REQUEST	12		request_4	1556555101994	1556555103090	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	67		request_3	1556555101469	1556555103090	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	64		solid.css	1556555101190	1556555103108	OK	 
REQUEST	87		request_3	1556555101502	1556555103092	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	93		request_8	1556555101656	1556555103097	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	10		request_8	1556555101667	1556555103099	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	14		request_5	1556555101983	1556555103102	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	97		request_7	1556555101507	1556555103107	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	12		request_5	1556555101994	1556555103108	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	67		request_4	1556555101470	1556555103109	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	87		request_4	1556555101502	1556555103111	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	93		request_7	1556555101656	1556555103113	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	12		request_6	1556555101994	1556555103122	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	18		request_3	1556555101671	1556555103118	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	14		request_4	1556555101983	1556555103120	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	97		request_3	1556555101506	1556555103120	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	67		request_5	1556555101470	1556555103122	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	87		request_5	1556555101502	1556555103124	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	14		request_3	1556555101983	1556555103135	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	93		request_4	1556555101655	1556555103129	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	12		request_7	1556555101994	1556555103131	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	18		request_4	1556555101672	1556555103134	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	87		request_6	1556555101503	1556555103142	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	16		solid.css	1556555101436	1556555103152	OK	 
REQUEST	97		request_5	1556555101506	1556555103135	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
